id,tokencount,department,messagecount,method,created_on,updated_on
7107,847,S-GL-GPAM,2,Chat,2024-01-29 14:43:29.866355,2024-01-29 14:43:29.866361
7113,333,MOR-GB1.31,4,Chat,2024-01-29 14:48:41.777961,2024-01-29 14:48:41.777967
7114,5721,PLAN-HAI-22,2,Chat,2024-01-29 14:52:09.318419,2024-01-29 14:52:09.318425
7115,5721,PLAN-HAI-22,2,Chat,2024-01-29 14:52:34.172929,2024-01-29 14:52:34.172935
7117,2481,PLAN-HAI-22,1,Chat,2024-01-29 14:56:47.539339,2024-01-29 14:56:47.539346
7118,995,ITM-KM931,3,Chat,2024-01-29 15:05:03.229961,2024-01-29 15:05:03.229967
7121,1498,RAW-FB2-SG2,5,Chat,2024-01-29 15:27:19.932201,2024-01-29 15:27:19.932208
7122,848,PLAN-HAI-22,1,Chat,2024-01-29 15:30:45.919849,2024-01-29 15:30:45.919855
7123,1612,PLAN-HAI-22,2,Chat,2024-01-29 15:35:13.382895,2024-01-29 15:35:13.382902
7124,316,S-I-WH6,1,Chat,2024-01-29 15:37:03.790100,2024-01-29 15:37:03.790106
7130,1285,ITM-KM83,3,Chat,2024-01-29 15:42:11.775019,2024-01-29 15:42:11.775025
7131,821,S-I-WH6,3,Chat,2024-01-29 15:50:19.283137,2024-01-29 15:50:19.283143
7133,1352,S-I-WH6,1,Brainstorm,2024-01-29 15:53:54.407338,2024-01-29 15:53:54.407343
7134,151,RKU-II-5,1,Chat,2024-01-29 15:54:42.266129,2024-01-29 15:54:42.266135
7135,337,S-I-WH6,1,Chat,2024-01-29 15:59:10.585306,2024-01-29 15:59:10.585313
7142,404,RIT-I-A2,1,Chat,2024-01-29 16:27:58.664902,2024-01-29 16:27:58.664908
7143,596,S-I-WH6,2,Chat,2024-01-29 16:28:09.409476,2024-01-29 16:28:09.409482
7145,1243,S-I-WH6,1,Brainstorm,2024-01-29 16:28:48.695781,2024-01-29 16:28:48.695786
7146,170,ITM-GL12,1,Chat,2024-01-29 17:18:52.116645,2024-01-29 17:18:52.116653
7148,4360,ITM-KM83,2,Chat,2024-01-29 17:51:54.898101,2024-01-29 17:51:54.898108
7151,2432,ITM-KM83,1,Chat,2024-01-29 17:53:31.411346,2024-01-29 17:53:31.411352
7409,27,RIT-I-MPM1,1,Chat,2024-01-31 09:07:42.016170,2024-01-31 09:07:42.016177
7411,300,RIT-I-MPM1,2,Chat,2024-01-31 09:08:59.975195,2024-01-31 09:08:59.975201
7412,297,RIT-I-MPM1,2,Chat,2024-01-31 09:09:07.492191,2024-01-31 09:09:07.492197
7432,39,RIT-I-MPM1,1,Chat,2024-01-31 09:15:56.958773,2024-01-31 09:15:56.958777
7435,150,RIT-I-MPM1,2,Chat,2024-01-31 09:16:43.863857,2024-01-31 09:16:43.863862
7438,166,RIT-I-MPM1,1,Chat,2024-01-31 09:18:39.129177,2024-01-31 09:18:39.129183
7439,280,MOR-GB2.11,2,Chat,2024-01-31 09:18:50.822750,2024-01-31 09:18:50.822756
7441,402,MOR-GB2.11,3,Chat,2024-01-31 09:19:18.519629,2024-01-31 09:19:18.519635
7442,273,RIT-I-MPM1,3,Chat,2024-01-31 09:19:26.356449,2024-01-31 09:19:26.356455
7448,940,RIT-I-MPM1,6,Chat,2024-01-31 09:21:11.944049,2024-01-31 09:21:11.944055
7449,365,RAW-FB2-SG2,1,Chat,2024-01-31 09:22:51.752858,2024-01-31 09:22:51.752864
7450,809,RAW-FB2-SG2,2,Chat,2024-01-31 09:23:38.958275,2024-01-31 09:23:38.958281
7453,237,ITM-BdWL,2,Chat,2024-01-31 09:48:29.329502,2024-01-31 09:48:29.329508
7455,197,ITM-KM83,1,Chat,2024-01-31 10:09:59.445841,2024-01-31 10:09:59.445848
7457,884,PLAN-HAII-63P,1,Brainstorm,2024-01-31 10:11:19.127617,2024-01-31 10:11:19.127622
7459,592,POR-5,1,Chat,2024-01-31 10:13:34.618042,2024-01-31 10:13:34.618048
7460,565,S-Recht,5,Chat,2024-01-31 10:13:36.755338,2024-01-31 10:13:36.755345
7463,924,S-Recht,6,Chat,2024-01-31 10:14:20.258881,2024-01-31 10:14:20.258887
7468,534,ITM-KM81,3,Chat,2024-01-31 10:19:01.099926,2024-01-31 10:19:01.099932
7470,1024,ITM-KM81,5,Chat,2024-01-31 10:21:39.641524,2024-01-31 10:21:39.641531
7475,2675,ITM-KM-IL,3,Chat,2024-01-31 10:48:00.409479,2024-01-31 10:48:00.409486
7480,377,ITM-IBS61,1,Chat,2024-01-31 11:53:01.414948,2024-01-31 11:53:01.414955
7482,4750,RIT-RL-BdR,1,Chat,2024-01-31 12:06:58.042439,2024-01-31 12:06:58.042445
7487,12643,RIT-RL-BdR,3,Chat,2024-01-31 12:08:30.387457,2024-01-31 12:08:30.387463
7491,406,POR-S1/2,2,Chat,2024-01-31 12:09:13.536055,2024-01-31 12:09:13.536061
7492,4114,RIT-RL-BdR,1,Chat,2024-01-31 12:09:22.405234,2024-01-31 12:09:22.405240
7493,3600,POR-S1/2,1,Sum,2024-01-31 12:09:44.367399,2024-01-31 12:09:44.367412
7496,44672,PLAN-HAI-21,1,Sum,2024-01-31 12:29:36.218477,2024-01-31 12:29:36.218484
6667,2240,KVR-GL/31,4,Chat,2024-01-26 08:54:28.332458,2024-01-26 08:54:28.332464
6669,2356,KVR-GL/31,5,Chat,2024-01-26 08:58:21.388588,2024-01-26 08:58:21.388594
6670,2467,KVR-GL/31,6,Chat,2024-01-26 08:59:00.922228,2024-01-26 08:59:00.922234
6677,571,KVR-IV-BD VO-II,1,Chat,2024-01-26 09:18:58.767580,2024-01-26 09:18:58.767586
6680,194,PLAN-HAI-21,1,Chat,2024-01-26 09:24:54.792692,2024-01-26 09:24:54.792698
6683,165,ITM-KM-IL,1,Chat,2024-01-26 09:28:48.013780,2024-01-26 09:28:48.013786
6684,3754,ITM-KM-IL,1,Sum,2024-01-26 09:29:29.856193,2024-01-26 09:29:29.856199
6685,865,ITM-KM-IL,1,Brainstorm,2024-01-26 09:29:50.025476,2024-01-26 09:29:50.025481
6693,3720,ITM-KM-IL,1,Sum,2024-01-26 09:40:51.449281,2024-01-26 09:40:51.449286
6696,338,MOR-GB2.11,1,Chat,2024-01-26 09:43:44.920526,2024-01-26 09:43:44.920532
6705,867,MOR-GB2.11,3,Chat,2024-01-26 09:52:34.026040,2024-01-26 09:52:34.026047
6708,308,ITM-KM83,1,Chat,2024-01-26 09:53:28.243893,2024-01-26 09:53:28.243899
6710,242,ITM-KM-IL,1,Chat,2024-01-26 09:54:09.284385,2024-01-26 09:54:09.284391
6712,3372,ITM-KM-IL,1,Sum,2024-01-26 09:54:41.669509,2024-01-26 09:54:41.669514
6716,1464,KVR-IV-BD VO-II,5,Chat,2024-01-26 09:55:37.276655,2024-01-26 09:55:37.276662
6717,817,KVR-GL/31,6,Chat,2024-01-26 09:55:40.805278,2024-01-26 09:55:40.805286
6718,1704,MOR-GB2.11,5,Chat,2024-01-26 09:55:47.255042,2024-01-26 09:55:47.255048
6724,1065,KVR-GL/31,7,Chat,2024-01-26 10:07:33.305413,2024-01-26 10:07:33.305419
6728,1555,KVR-GL/31,10,Chat,2024-01-26 10:12:42.881344,2024-01-26 10:12:42.881351
6729,1720,KVR-GL/31,11,Chat,2024-01-26 10:13:37.351393,2024-01-26 10:13:37.351399
6731,1445,ITM-IBS622,4,Chat,2024-01-26 10:14:42.040337,2024-01-26 10:14:42.040344
6732,686,S-GL-GPAM,1,Chat,2024-01-26 10:15:28.195625,2024-01-26 10:15:28.195632
6733,355,POR-S2,1,Chat,2024-01-26 10:17:37.739768,2024-01-26 10:17:37.739774
6734,1924,KVR-GL/31,12,Chat,2024-01-26 10:17:54.484552,2024-01-26 10:17:54.484559
6737,2075,KVR-GL/31,15,Chat,2024-01-26 10:18:31.135793,2024-01-26 10:18:31.135798
6738,2120,KVR-GL/31,16,Chat,2024-01-26 10:18:37.413887,2024-01-26 10:18:37.413893
6739,2199,KVR-GL/31,17,Chat,2024-01-26 10:18:40.217867,2024-01-26 10:18:40.217874
6741,1222,KVR-IV-BD IT3,2,Chat,2024-01-26 10:22:24.596756,2024-01-26 10:22:24.596763
6743,2518,KVR-GL/31,18,Chat,2024-01-26 10:24:18.362609,2024-01-26 10:24:18.362615
6744,296,ITM-KM81,2,Chat,2024-01-26 10:25:18.416733,2024-01-26 10:25:18.416739
6757,727,POR-S2,2,Chat,2024-01-26 10:52:52.665685,2024-01-26 10:52:52.665691
6759,133,ITM-KM83,1,Chat,2024-01-26 10:55:52.243053,2024-01-26 10:55:52.243059
6761,278,ITM-KM83,1,Chat,2024-01-26 11:03:17.966902,2024-01-26 11:03:17.966909
6763,329,RIT-RL-BdR,1,Chat,2024-01-26 11:13:23.225421,2024-01-26 11:13:23.225427
6767,68,RAW-FB2-SG2,1,Chat,2024-01-26 11:31:19.000531,2024-01-26 11:31:19.000538
6769,494,MOR-GB2.11,1,Chat,2024-01-26 11:36:20.280035,2024-01-26 11:36:20.280042
6771,1392,MOR-GB2.11,3,Chat,2024-01-26 11:38:14.347450,2024-01-26 11:38:14.347457
6772,1707,MOR-GB2.11,4,Chat,2024-01-26 11:41:34.599892,2024-01-26 11:41:34.599898
6773,351,RBS-ZIM-SÜD-1,1,Chat,2024-01-26 11:44:48.077471,2024-01-26 11:44:48.077478
6778,1651,RBS-ZIM-SÜD-1,6,Chat,2024-01-26 11:49:46.714956,2024-01-26 11:49:46.714962
6781,799,KVR-GL/31,3,Chat,2024-01-26 12:02:36.310240,2024-01-26 12:02:36.310246
6782,178,ITM-KM-IL,1,Chat,2024-01-26 12:02:55.545860,2024-01-26 12:02:55.545865
6790,392,RKU-I-1,2,Chat,2024-01-26 12:19:37.217497,2024-01-26 12:19:37.217504
6794,18,RIT-I-A2,1,Chat,2024-01-26 12:22:32.806300,2024-01-26 12:22:32.806307
6795,51,RIT-I-A2,2,Chat,2024-01-26 12:22:46.835436,2024-01-26 12:22:46.835443
6799,2405,RKU-I-1,8,Chat,2024-01-26 12:24:30.742409,2024-01-26 12:24:30.742415
6801,2959,RBS-ZIM-SÜD-1,9,Chat,2024-01-26 12:29:23.938649,2024-01-26 12:29:23.938655
6802,3192,RBS-ZIM-SÜD-1,10,Chat,2024-01-26 12:30:15.091109,2024-01-26 12:30:15.091115
6803,3439,RBS-ZIM-SÜD-1,11,Chat,2024-01-26 12:31:50.622716,2024-01-26 12:31:50.622723
6806,526,S-III-MI/S-1,1,Chat,2024-01-26 12:39:19.124486,2024-01-26 12:39:19.124493
6816,219,ITM-IBS324,2,Chat,2024-01-26 12:48:22.834716,2024-01-26 12:48:22.834723
6819,596,BAU-T312,2,Chat,2024-01-26 12:50:43.126383,2024-01-26 12:50:43.126389
6820,2852,ITM-IBS622,6,Chat,2024-01-26 12:51:21.109487,2024-01-26 12:51:21.109494
6821,953,ITM-IBS622,1,Brainstorm,2024-01-26 12:53:58.670735,2024-01-26 12:53:58.670739
6822,268,ITM-IBS324,1,Chat,2024-01-26 12:54:16.806533,2024-01-26 12:54:16.806539
6823,380,ITM-IBS324,2,Chat,2024-01-26 12:54:52.166345,2024-01-26 12:54:52.166351
6824,598,ITM-IBS324,3,Chat,2024-01-26 12:55:13.400962,2024-01-26 12:55:13.400968
6825,1250,ITM-IBS622,1,Brainstorm,2024-01-26 12:58:30.634715,2024-01-26 12:58:30.634721
6826,1311,ITM-IBS622,1,Brainstorm,2024-01-26 13:00:13.519367,2024-01-26 13:00:13.519372
6827,101,ITM-IBS324,1,Chat,2024-01-26 13:02:25.712448,2024-01-26 13:02:25.712454
6828,171,ITM-IBS324,2,Chat,2024-01-26 13:02:40.664771,2024-01-26 13:02:40.664777
6829,282,ITM-IBS324,3,Chat,2024-01-26 13:03:32.354885,2024-01-26 13:03:32.354891
6830,503,RBS-1-1741,1,Chat,2024-01-26 13:10:26.114550,2024-01-26 13:10:26.114556
6831,502,RIT-I-MPM1,1,Chat,2024-01-26 13:41:15.198368,2024-01-26 13:41:15.198376
6832,1427,RIT-I-MPM1,2,Chat,2024-01-26 13:41:57.335627,2024-01-26 13:41:57.335634
6833,72,POR-S1/2,1,Chat,2024-01-26 13:42:23.490109,2024-01-26 13:42:23.490116
6834,676,MSE-PDIGIT-QB,1,Chat,2024-01-26 13:43:53.053166,2024-01-26 13:43:53.053172
6835,206,POR-S1/2,2,Chat,2024-01-26 13:44:06.570345,2024-01-26 13:44:06.570351
6836,339,RBS-GL4,1,Chat,2024-01-26 13:56:36.686527,2024-01-26 13:56:36.686534
6837,3179,RBS-GL4,1,Sum,2024-01-26 13:57:58.403437,2024-01-26 13:57:58.403443
6838,1975,RIT-I-MPM1,3,Chat,2024-01-26 14:01:51.244976,2024-01-26 14:01:51.244982
6839,956,RBS-GL4,1,Brainstorm,2024-01-26 14:03:43.986662,2024-01-26 14:03:43.986668
6840,276,ITM-IBS324,1,Chat,2024-01-26 14:10:15.004404,2024-01-26 14:10:15.004411
6841,2736,RAW-FB2-SG2,9,Chat,2024-01-26 14:10:48.679986,2024-01-26 14:10:48.679992
6842,1067,RBS-GL4,1,Brainstorm,2024-01-26 14:11:35.324376,2024-01-26 14:11:35.324381
6843,137,RAW-FB2-SG2,1,Chat,2024-01-26 14:48:31.644624,2024-01-26 14:48:31.644631
6844,215,RAW-FB2-SG2,2,Chat,2024-01-26 14:49:15.157758,2024-01-26 14:49:15.157765
6845,309,RAW-FB2-SG2,3,Chat,2024-01-26 14:49:46.814753,2024-01-26 14:49:46.814761
6846,406,RAW-FB2-SG2,4,Chat,2024-01-26 14:50:10.265268,2024-01-26 14:50:10.265275
6847,492,RAW-FB2-SG2,5,Chat,2024-01-26 14:50:45.045113,2024-01-26 14:50:45.045119
6848,571,RAW-FB2-SG2,6,Chat,2024-01-26 14:51:16.663387,2024-01-26 14:51:16.663394
6849,681,RAW-FB2-SG2,7,Chat,2024-01-26 14:51:21.699133,2024-01-26 14:51:21.699140
6850,790,RAW-FB2-SG2,8,Chat,2024-01-26 14:52:03.367783,2024-01-26 14:52:03.367789
6851,910,RAW-FB2-SG2,9,Chat,2024-01-26 14:52:21.869287,2024-01-26 14:52:21.869293
6852,126,RAW-FB2-SG2,1,Chat,2024-01-26 14:54:14.858100,2024-01-26 14:54:14.858106
6853,246,RAW-FB2-SG2,2,Chat,2024-01-26 14:54:41.483092,2024-01-26 14:54:41.483098
6854,322,RAW-FB2-SG2,3,Chat,2024-01-26 14:55:25.087875,2024-01-26 14:55:25.087881
6855,426,RAW-FB2-SG2,4,Chat,2024-01-26 14:56:45.487945,2024-01-26 14:56:45.487952
6856,530,RAW-FB2-SG2,5,Chat,2024-01-26 14:57:03.120073,2024-01-26 14:57:03.120079
6857,683,RAW-FB2-SG2,6,Chat,2024-01-26 14:59:02.518162,2024-01-26 14:59:02.518167
6858,810,RAW-FB2-SG2,7,Chat,2024-01-26 15:01:17.104341,2024-01-26 15:01:17.104347
6859,890,RAW-FB2-SG2,8,Chat,2024-01-26 15:02:18.663744,2024-01-26 15:02:18.663750
6860,60,MOR-GB1.31,1,Chat,2024-01-26 15:07:07.229395,2024-01-26 15:07:07.229403
6861,131,MOR-GB1.31,2,Chat,2024-01-26 15:07:45.945735,2024-01-26 15:07:45.945741
6862,185,MOR-GB1.31,3,Chat,2024-01-26 15:13:36.483632,2024-01-26 15:13:36.483639
6863,193,MOR-GB1.31,1,Chat,2024-01-26 15:15:07.830054,2024-01-26 15:15:07.830061
6864,62,MOR-GB1.31,1,Chat,2024-01-26 15:16:19.593130,2024-01-26 15:16:19.593135
6865,125,MOR-GB1.31,2,Chat,2024-01-26 15:17:03.190916,2024-01-26 15:17:03.190923
6866,192,MOR-GB1.31,3,Chat,2024-01-26 15:17:24.402134,2024-01-26 15:17:24.402140
6867,266,MOR-GB1.31,4,Chat,2024-01-26 15:17:38.735066,2024-01-26 15:17:38.735072
6868,339,MOR-GB1.31,5,Chat,2024-01-26 15:19:22.874653,2024-01-26 15:19:22.874659
6869,425,MOR-GB1.31,6,Chat,2024-01-26 15:19:38.472097,2024-01-26 15:19:38.472103
6870,694,RIT-RL-BdR,3,Chat,2024-01-26 15:19:46.529400,2024-01-26 15:19:46.529407
6871,496,MOR-GB1.31,7,Chat,2024-01-26 15:20:54.368984,2024-01-26 15:20:54.368990
6872,568,MOR-GB1.31,8,Chat,2024-01-26 15:21:04.704170,2024-01-26 15:21:04.704176
6873,375,MOR-GB1.31,1,Chat,2024-01-26 15:24:14.570223,2024-01-26 15:24:14.570230
6874,983,RAW-FB2-SG2,9,Chat,2024-01-26 15:29:11.574574,2024-01-26 15:29:11.574580
6876,1172,RAW-FB2-SG2,11,Chat,2024-01-26 15:31:35.091583,2024-01-26 15:31:35.091589
6882,178,RIT-I-A2,1,Chat,2024-01-26 16:27:03.355828,2024-01-26 16:27:03.355835
6887,87,MOR-GB1.31,1,Chat,2024-01-26 16:36:24.243776,2024-01-26 16:36:24.243782
6888,317,RIT-I-A2,3,Chat,2024-01-26 17:03:51.467179,2024-01-26 17:03:51.467186
7154,29201,RBS-GL4,1,Sum,2024-01-30 06:04:18.121481,2024-01-30 06:04:18.121490
7157,463,KVR-IV-BD VO-II,1,Chat,2024-01-30 06:34:03.848644,2024-01-30 06:34:03.848651
7161,541,ITM-KM82,2,Chat,2024-01-30 07:14:43.775744,2024-01-30 07:14:43.775751
7165,960,ITM-KM82,2,Chat,2024-01-30 07:31:05.023373,2024-01-30 07:31:05.023379
7167,1053,ITM-KM83,1,Brainstorm,2024-01-30 08:01:12.433183,2024-01-30 08:01:12.433188
7169,542,ITM-IBS411,2,Chat,2024-01-30 08:10:30.840703,2024-01-30 08:10:30.840711
7170,173,ITM-IBS411,1,Chat,2024-01-30 08:11:32.320161,2024-01-30 08:11:32.320169
7172,138,ITM-IBS411,2,Chat,2024-01-30 08:12:08.414288,2024-01-30 08:12:08.414293
7177,285,ITM-KM-IL,3,Chat,2024-01-30 08:17:56.815966,2024-01-30 08:17:56.815972
7178,286,ITM-KM-IL,3,Chat,2024-01-30 08:18:20.886720,2024-01-30 08:18:20.886726
7181,389,ITM-KM-IL,4,Chat,2024-01-30 08:22:05.168950,2024-01-30 08:22:05.168955
7184,492,ITM-KM-IL,5,Chat,2024-01-30 08:22:42.517400,2024-01-30 08:22:42.517406
7187,17,RKU-II-5,1,Chat,2024-01-30 08:37:57.385183,2024-01-30 08:37:57.385189
7190,220,MOR-GB1.42,1,Chat,2024-01-30 08:40:42.999859,2024-01-30 08:40:42.999865
7196,4465,MOR-GB1.42,1,Sum,2024-01-30 08:43:55.539993,2024-01-30 08:43:55.539999
7197,154,PLAN-HAI-21,1,Chat,2024-01-30 08:44:52.845107,2024-01-30 08:44:52.845113
7209,7240,MOR-WS,5,Chat,2024-01-30 09:15:04.431943,2024-01-30 09:15:04.431950
7210,7240,MOR-WS,5,Chat,2024-01-30 09:15:15.722486,2024-01-30 09:15:15.722492
7211,7240,MOR-WS,5,Chat,2024-01-30 09:15:16.607177,2024-01-30 09:15:16.607183
7212,7240,MOR-WS,5,Chat,2024-01-30 09:15:17.604717,2024-01-30 09:15:17.604723
7213,7240,MOR-WS,5,Chat,2024-01-30 09:15:18.723049,2024-01-30 09:15:18.723055
7214,7240,MOR-WS,5,Chat,2024-01-30 09:15:19.989641,2024-01-30 09:15:19.989647
7218,4366,MOR-WS,1,Chat,2024-01-30 09:22:21.057418,2024-01-30 09:22:21.057425
7220,768,ITM-KM83,1,Brainstorm,2024-01-30 09:29:56.511860,2024-01-30 09:29:56.511865
7225,910,AWM-WST-B,2,Chat,2024-01-30 09:47:42.276269,2024-01-30 09:47:42.276274
7226,1647,AWM-WST-B,3,Chat,2024-01-30 09:48:36.599332,2024-01-30 09:48:36.599339
7227,4379,MOR-WS,2,Chat,2024-01-30 09:55:21.398577,2024-01-30 09:55:21.398584
7231,1503,POR-BdR/Kom,2,Chat,2024-01-30 10:03:36.388153,2024-01-30 10:03:36.388159
7233,376,RIT-I-A5-Web,1,Chat,2024-01-30 10:07:18.316752,2024-01-30 10:07:18.316759
7235,609,ITM-KM82,2,Chat,2024-01-30 10:12:19.769473,2024-01-30 10:12:19.769479
7238,405,ITM-IBS131,1,Chat,2024-01-30 10:33:41.529308,2024-01-30 10:33:41.529314
7240,746,RKU-II-5,6,Chat,2024-01-30 10:38:27.549509,2024-01-30 10:38:27.549516
7242,693,ITM-KM83,3,Chat,2024-01-30 10:46:43.976856,2024-01-30 10:46:43.976862
7256,1004,ITM-IBS411,3,Chat,2024-01-30 11:23:25.946526,2024-01-30 11:23:25.946533
7263,481,ITM-IBS411,3,Chat,2024-01-30 11:42:12.496411,2024-01-30 11:42:12.496418
7264,728,ITM-IBS411,4,Chat,2024-01-30 11:42:58.943255,2024-01-30 11:42:58.943262
7270,984,RIT-I-A5-Web,3,Chat,2024-01-30 12:07:35.214123,2024-01-30 12:07:35.214130
7272,1220,RBS-Recht,4,Chat,2024-01-30 12:09:08.905069,2024-01-30 12:09:08.905075
7275,573,ITM-KM-IL,2,Chat,2024-01-30 12:10:59.615068,2024-01-30 12:10:59.615075
7277,759,ITM-KM-IL,3,Chat,2024-01-30 12:11:19.938296,2024-01-30 12:11:19.938302
7281,918,ITM-KM-IL,4,Chat,2024-01-30 12:12:23.663119,2024-01-30 12:12:23.663126
7283,967,ITM-KM-IL,4,Chat,2024-01-30 12:12:37.938923,2024-01-30 12:12:37.938929
7292,2827,RIT-I-A5-Web,6,Chat,2024-01-30 12:21:14.623022,2024-01-30 12:21:14.623028
7294,3810,RIT-I-A5-Web,8,Chat,2024-01-30 12:22:00.089486,2024-01-30 12:22:00.089493
7297,4403,RIT-I-A5-Web,10,Chat,2024-01-30 12:22:43.856326,2024-01-30 12:22:43.856333
7298,4403,RIT-I-A5-Web,10,Chat,2024-01-30 12:22:56.166893,2024-01-30 12:22:56.166899
7300,4426,RIT-I-A5-Web,11,Chat,2024-01-30 12:23:18.047930,2024-01-30 12:23:18.047936
7303,425,RIT-I-A5-Web,1,Chat,2024-01-30 12:23:57.182413,2024-01-30 12:23:57.182419
7307,842,PLAN-HAI-23,2,Chat,2024-01-30 12:56:07.262743,2024-01-30 12:56:07.262749
7309,652,ITM-KM-IL,6,Chat,2024-01-30 13:03:24.309018,2024-01-30 13:03:24.309031
7314,874,ITM-IBS131,3,Chat,2024-01-30 13:10:07.376111,2024-01-30 13:10:07.376117
7322,4159,ITM-KM-IL,7,Chat,2024-01-30 13:21:07.703219,2024-01-30 13:21:07.703226
7324,98,ITM-KM-IL,1,Chat,2024-01-30 13:23:16.586888,2024-01-30 13:23:16.586895
7327,1749,ITM-KM-IL,4,Chat,2024-01-30 13:24:09.840791,2024-01-30 13:24:09.840797
7328,2591,ITM-KM-IL,5,Chat,2024-01-30 13:30:41.557210,2024-01-30 13:30:41.557216
7330,624,KVR-III/2322,2,Chat,2024-01-30 13:32:15.659979,2024-01-30 13:32:15.659987
7332,475,PLAN-WS,2,Chat,2024-01-30 13:35:11.939415,2024-01-30 13:35:11.939421
7334,1693,ITM-IBS131,5,Chat,2024-01-30 13:42:06.508066,2024-01-30 13:42:06.508075
7335,442,ITM-IBS131,1,Chat,2024-01-30 13:44:49.924116,2024-01-30 13:44:49.924122
7338,986,ITM-IBS131,3,Chat,2024-01-30 13:56:59.845360,2024-01-30 13:56:59.845367
7340,1629,ITM-IBS131,5,Chat,2024-01-30 14:04:25.764482,2024-01-30 14:04:25.764489
7345,93,KR-RV-G-GE-G,1,Chat,2024-01-30 14:30:04.661990,2024-01-30 14:30:04.661997
7348,431,KR-RV-G-GE-G,2,Chat,2024-01-30 14:32:48.558328,2024-01-30 14:32:48.558335
7354,511,POR-5/3,1,Chat,2024-01-30 14:36:05.743969,2024-01-30 14:36:05.743975
7355,3372,ITM-KM-IL,7,Chat,2024-01-30 14:36:32.193706,2024-01-30 14:36:32.193713
7357,173,ITM-IBS61,1,Chat,2024-01-30 14:38:16.982129,2024-01-30 14:38:16.982135
7360,199,ITM-KM-IL,1,Chat,2024-01-30 14:40:14.178061,2024-01-30 14:40:14.178067
7361,31,ITM-IBS61,1,Chat,2024-01-30 14:40:19.616165,2024-01-30 14:40:19.616171
7367,1028,ITM-KM-IL,4,Chat,2024-01-30 14:41:27.692073,2024-01-30 14:41:27.692080
7368,1253,ITM-KM-IL,5,Chat,2024-01-30 14:41:59.585314,2024-01-30 14:41:59.585321
7369,1431,KVR-IV/BdD-L,1,Chat,2024-01-30 14:55:38.287089,2024-01-30 14:55:38.287096
7376,832,ITM-IBS61,1,Brainstorm,2024-01-30 15:21:13.163399,2024-01-30 15:21:13.163406
7377,2167,ITM-KM81,5,Chat,2024-01-30 15:32:06.850866,2024-01-30 15:32:06.850874
7410,362,RIT-I-MPM1,2,Chat,2024-01-31 09:08:50.570375,2024-01-31 09:08:50.570381
7415,177,RIT-I-MPM1,2,Chat,2024-01-31 09:10:30.866560,2024-01-31 09:10:30.866566
7416,177,RIT-I-MPM1,2,Chat,2024-01-31 09:10:35.404995,2024-01-31 09:10:35.405001
7417,397,RIT-I-MPM1,2,Chat,2024-01-31 09:10:41.506535,2024-01-31 09:10:41.506542
7421,60,MOR-GB2.11,1,Chat,2024-01-31 09:13:09.084183,2024-01-31 09:13:09.084190
7423,205,REV-PG7,1,Chat,2024-01-31 09:13:24.965423,2024-01-31 09:13:24.965429
7424,5739,RIT-I-MPM1,3,Chat,2024-01-31 09:13:53.320627,2024-01-31 09:13:53.320633
7428,285,GeschSt des GPR,1,Chat,2024-01-31 09:14:13.777646,2024-01-31 09:14:13.777653
7430,5755,RIT-I-MPM1,4,Chat,2024-01-31 09:15:32.670786,2024-01-31 09:15:32.670793
7431,1017,GeschSt des GPR,3,Chat,2024-01-31 09:15:38.779815,2024-01-31 09:15:38.779821
7436,192,RIT-I-MPM1,3,Chat,2024-01-31 09:17:03.073125,2024-01-31 09:17:03.073132
7437,262,RIT-I-MPM1,4,Chat,2024-01-31 09:17:12.371173,2024-01-31 09:17:12.371179
7440,201,RIT-I-MPM1,2,Chat,2024-01-31 09:19:10.170353,2024-01-31 09:19:10.170360
7443,549,MOR-GB2.11,4,Chat,2024-01-31 09:19:57.344567,2024-01-31 09:19:57.344574
7444,411,RIT-I-MPM1,4,Chat,2024-01-31 09:20:01.404390,2024-01-31 09:20:01.404396
7446,741,RIT-I-MPM1,6,Chat,2024-01-31 09:20:51.693127,2024-01-31 09:20:51.693133
7451,768,ITM-BdWL,2,Chat,2024-01-31 09:47:42.435583,2024-01-31 09:47:42.435590
7452,62,ITM-BdWL,1,Chat,2024-01-31 09:48:10.958691,2024-01-31 09:48:10.958697
7458,181,AWM-WST-B,1,Chat,2024-01-31 10:11:28.916809,2024-01-31 10:11:28.916814
7461,313,PLAN-HAII-63P,1,Chat,2024-01-31 10:13:37.031605,2024-01-31 10:13:37.031612
7462,565,S-Recht,5,Chat,2024-01-31 10:13:51.050123,2024-01-31 10:13:51.050130
7465,888,S-Recht,1,Brainstorm,2024-01-31 10:15:49.900071,2024-01-31 10:15:49.900077
7466,92,ITM-KM81,1,Chat,2024-01-31 10:17:55.658823,2024-01-31 10:17:55.658829
7467,328,ITM-KM81,2,Chat,2024-01-31 10:18:26.465015,2024-01-31 10:18:26.465021
7469,770,ITM-KM81,4,Chat,2024-01-31 10:19:36.665906,2024-01-31 10:19:36.665913
7474,1698,ITM-KM-IL,2,Chat,2024-01-31 10:46:56.935082,2024-01-31 10:46:56.935088
7476,232,MSE-PDIGIT-FBB2,1,Chat,2024-01-31 10:53:50.888878,2024-01-31 10:53:50.888885
6875,1074,RAW-FB2-SG2,10,Chat,2024-01-26 15:30:41.934632,2024-01-26 15:30:41.934639
